date,price,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id,time,region
2018-08-30,5000000,2,4,3,72.1,7.6,59.9898689,29.7881002,3,1,,,,,20:57:17,2661.0
2018-08-31,3490000,5,5,3,60.8,6.0,56.8977241,60.5733406,3,1,,,,,09:10:33,6171.0
2018-08-31,3735430,2,24,1,35.1,11.9,59.8498956,30.3536147,2,11,,,,,10:34:17,2661.0
2018-08-31,2250000,10,12,1,34.0,6.0,45.03433,38.905226,4,1,,,,,11:52:32,2843.0
2018-08-31,2750000,8,9,3,70.0,9.0,53.3442883,83.6632084,1,1,,,,,15:22:51,6817.0
2018-08-31,1000000,1,5,2,42.0,6.0,56.114403,47.4960436,3,1,,,,,15:30:03,3019.0
2018-08-31,1690000,1,5,2,45.0,9.0,51.3691544,42.1155192,3,1,,,,,15:33:12,2072.0
2018-08-31,2950000,2,5,1,33.4,7.0,55.859248,37.1266372,3,1,,,,,16:42:58,81.0
2018-08-31,1800000,3,3,2,57.0,9.0,55.3752075,39.0553288,4,11,,,,,17:58:30,81.0
2018-08-31,2153836,6,8,1,28.9,4.8,59.845437,30.115149,2,11,,,,,18:44:08,2661.0
2018-08-31,2149764,2,8,1,29.7,5.0,59.845437,30.115149,2,11,,,,,18:48:13,2661.0
2018-08-31,10470000,9,22,2,72.4,14.0,60.0135965,30.3883656,3,1,,,,,21:57:43,2661.0
2018-09-01,15800000,16,25,2,57.8,9.0,55.6807931,37.4845931,2,1,,,,,12:50:02,3.0
2018-09-01,3150000,4,17,2,53.0,8.5,55.802925,38.457947,2,1,,,,,12:58:41,81.0
2018-09-01,8771000,7,16,4,95.0,24.0,59.9215495,30.4336026,2,11,,,,,13:21:11,2661.0
2018-09-01,2650000,4,5,1,33.0,6.0,55.9634074,37.9126379,3,1,,,,,18:12:19,81.0
2018-09-02,7000000,8,22,1,38.1,10.0,55.552408,37.552157,1,1,,,,,08:46:05,3.0
2018-09-03,4700000,11,16,1,48.0,10.0,43.6230269,39.7488778,2,1,,,,,10:05:01,2843.0
2018-09-04,2000000,2,5,3,49.6,6.1,61.7675242,34.3784484,1,1,,,,,09:32:26,8090.0
2018-09-04,12500000,6,16,4,71.0,7.0,55.6757857,37.6647249,1,1,,,,,09:32:49,3.0
2018-09-04,1749000,1,1,1,28.0,4.0,45.028744,38.978601,3,1,,,,,10:02:28,2843.0
2018-09-04,1330000,7,9,1,30.0,5.6,51.6364936,39.2731042,3,1,,,,,16:41:31,2072.0
2018-09-04,3200000,7,9,1,47.0,12.0,57.5797443,39.849094,3,1,,,,,17:51:10,2604.0
2018-09-05,3200000,1,5,1,36.0,9.0,43.6286394,39.7213167,1,1,,,,,12:57:15,2843.0
2018-09-05,2700000,7,17,2,62.0,13.0,45.1144372,38.9915437,2,1,,,,,13:47:22,2843.0
2018-09-06,3750000,9,10,3,60.0,8.0,47.223688,39.714968,1,1,,,,,00:19:05,3230.0
2018-09-06,2420000,3,5,3,57.0,6.0,47.249519,39.717744,1,1,,,,,15:42:22,3230.0
2018-09-08,4500000,21,27,1,41.4,13.5,60.0810272,30.3409889,2,1,,,,,00:02:02,2661.0
2018-09-08,1375000,2,5,1,34.0,8.0,56.7944975,53.1860188,3,1,,,,,00:03:33,1010.0
2018-09-08,3150000,5,5,1,50.0,14.0,55.7120531,49.1813351,3,11,,,,,00:04:14,2922.0
2018-09-08,9300000,2,6,2,80.3,8.8,59.9391313,30.3159004,3,1,,,,,00:08:14,2661.0
2018-09-08,8300000,4,6,2,74.0,14.0,60.058138,30.2912622,3,1,,,,,00:09:12,2661.0
2018-09-08,10500000,2,8,3,62.0,4.0,55.5677216,37.4445694,2,1,,,,,00:10:33,3.0
2018-09-08,2100000,8,10,1,42.3,13.7,45.0922453,39.0083362,2,1,,,,,00:14:24,2843.0
2018-09-08,3200000,15,25,1,42.0,11.0,45.042604,38.994833,2,1,,,,,00:14:46,2843.0
2018-09-08,2800000,5,16,2,60.0,11.8,44.6727019,37.7873634,2,1,,,,,00:15:18,2843.0
2018-09-08,2250000,2,9,2,49.3,11.0,45.092175,38.907535,2,1,,,,,00:15:30,2843.0
2018-09-08,4700000,8,16,2,50.0,15.0,44.8898336,37.3128991,2,1,,,,,00:15:38,2843.0
2018-09-08,8499999,8,24,3,122.0,20.0,45.040216,38.975996,2,1,,,,,00:15:39,2843.0
2018-09-08,3000000,8,16,1,52.1,16.0,45.026979,39.087656,2,1,,,,,00:15:53,2843.0
2018-09-08,2581500,8,12,2,54.0,10.3,45.092175,38.907535,2,1,,,,,00:16:09,2843.0
2018-09-08,2662000,4,12,1,48.4,15.1,44.7109441,37.7773073,2,1,,,,,00:16:15,2843.0
2018-09-08,2299000,18,24,1,26.1,5.0,45.0391977,38.913218,2,1,,,,,00:16:23,2843.0
2018-09-08,10250000,12,12,2,77.6,17.0,44.5548253,38.0750783,2,1,,,,,00:16:55,2843.0
2018-09-08,6300000,5,6,3,136.0,10.0,44.6812389,37.786473,2,1,,,,,00:18:00,2843.0
2018-09-08,1900000,6,16,1,39.6,11.9,45.093995,39.001463,2,1,,,,,00:18:23,2843.0
2018-09-08,1880000,8,19,1,42.3,14.5,44.998382,39.076221,2,1,,,,,00:18:27,2843.0
2018-09-08,990000,3,3,1,17.9,4.0,45.0972055,39.0297997,2,1,,,,,00:18:39,2843.0
2018-09-08,10250000,2,3,7,166.0,24.0,47.2239119,39.702144,3,1,,,,,00:19:03,3230.0
2018-09-08,2550000,15,21,1,42.0,12.0,45.0660632,38.9665226,2,1,,,,,00:19:11,2843.0
2018-09-08,1500000,7,8,2,33.0,4.0,44.0542947,43.0372682,1,1,,,,,00:19:22,2900.0
2018-09-08,1990000,15,19,1,41.2,13.6,44.9954885,39.0762484,2,1,,,,,00:19:47,2843.0
2018-09-08,2300000,1,6,2,61.7,13.8,45.09005,39.004454,2,1,,,,,00:20:08,2843.0
2018-09-08,10500000,15,15,4,148.8,35.0,45.043948,38.943306,2,1,,,,,00:20:23,2843.0
2018-09-08,5980000,11,17,3,89.9,12.0,45.05271,39.01791,2,1,,,,,00:20:25,2843.0
2018-09-08,1399000,7,9,1,30.8,9.0,45.0929799,38.9112931,2,1,,,,,00:20:40,2843.0
2018-09-08,1430000,9,9,1,29.2,9.4,45.092175,38.907535,2,1,,,,,00:20:47,2843.0
2018-09-08,9800000,13,16,3,100.0,16.0,45.0207193,38.9863091,2,1,,,,,00:20:55,2843.0
2018-09-08,8300000,5,12,3,128.0,12.0,45.0519865,38.9588649,2,1,,,,,00:21:08,2843.0
2018-09-08,5000000,11,16,2,72.0,20.0,45.055251,38.9681,2,1,,,,,00:22:34,2843.0
2018-09-08,3950000,5,17,2,60.8,10.6,45.05334,39.01863,2,1,,,,,00:22:51,2843.0
2018-09-08,3250000,1,22,2,60.0,13.0,45.071109,39.029967,2,1,,,,,00:25:18,2843.0
2018-09-08,6242346,13,23,2,52.5,19.3,60.0368892,30.2261228,2,11,,,,,00:26:53,2661.0
2018-09-08,1250000,4,4,1,39.0,9.0,45.1129419,39.0471961,2,1,,,,,00:26:58,2843.0
2018-09-08,4899000,3,3,3,82.0,12.0,45.121647,38.92655,2,1,,,,,00:27:04,2843.0
2018-09-08,3100000,1,5,3,61.3,6.0,42.9700151,47.5185726,3,1,,,,,00:27:47,4007.0
2018-09-08,2620000,4,17,1,43.3,14.0,45.054054,39.017705,2,1,,,,,00:27:53,2843.0
2018-09-08,6350000,4,12,1,42.6,8.5,55.7115804,37.3956114,1,1,,,,,00:28:01,3.0
2018-09-08,3888800,6,18,3,97.2,19.5,45.008774,38.996925,2,1,,,,,00:28:07,2843.0
2018-09-08,3268000,8,18,2,62.6,11.5,45.052207,39.034153,2,1,,,,,00:28:17,2843.0
2018-09-08,3700000,6,21,3,70.0,12.0,45.0562898,39.0325793,2,1,,,,,00:28:20,2843.0
2018-09-08,2050000,1,10,2,65.0,14.0,55.166017,61.292384,1,1,,,,,00:29:10,5282.0
2018-09-08,2450000,4,12,1,42.0,10.0,56.6249,47.89191,3,1,,,,,00:29:46,4982.0
2018-09-08,9590400,10,15,2,53.3,10.1,55.6737145,37.7455594,2,11,,,,,00:30:49,3.0
2018-09-08,3050000,15,17,2,70.0,14.0,45.0401604,38.9759647,2,1,,,,,00:31:01,2843.0
2018-09-08,2450000,6,6,2,71.0,12.0,45.090113,39.004886,2,1,,,,,00:31:06,2843.0
2018-09-08,1800000,3,17,1,32.7,9.0,45.052551,39.033138,2,1,,,,,00:31:09,2843.0
2018-09-08,11500000,2,9,3,118.0,16.0,45.0653921,38.9570975,2,1,,,,,00:34:02,2843.0
2018-09-08,3420040,11,20,2,65.7,9.2,45.1028976,38.978231,2,1,,,,,00:34:05,2843.0
2018-09-08,7500000,11,12,3,78.0,8.0,43.595028,39.736366,1,1,,,,,00:34:36,2843.0
2018-09-08,4665500,5,23,2,66.6,9.0,45.0614045,38.9456725,2,1,,,,,00:35:08,2843.0
2018-09-08,12834500,10,15,3,67.6,12.7,55.6737145,37.7455594,2,11,,,,,00:36:21,3.0
2018-09-08,4990050,8,15,-1,25.6,4.7,55.6737145,37.7455594,2,11,,,,,00:40:46,3.0
2018-09-08,8686800,2,15,1,45.7,12.7,55.6737145,37.7455594,2,11,,,,,00:45:12,3.0
2018-09-08,4900000,16,18,1,42.0,8.1,59.999408,30.206103,2,1,,,,,00:46:36,2661.0
2018-09-08,10922400,13,15,2,53.3,6.7,55.6737145,37.7455594,2,11,,,,,00:47:32,3.0
2018-09-08,2900000,4,16,2,60.3,10.7,44.6727019,37.7873634,2,11,,,,,00:50:26,2843.0
2018-09-08,1150000,2,5,3,73.0,12.0,56.110533,47.2223089,1,1,,,,,00:52:20,3019.0
2018-09-08,2600000,2,5,2,50.0,30.0,55.7147315,38.2104552,3,1,,,,,00:52:53,81.0
2018-09-08,1600000,1,5,2,50.9,8.3,58.0898712,56.3887247,1,1,,,,,00:53:01,5520.0
2018-09-08,6800000,5,10,2,70.0,18.0,44.8794194,37.3086079,2,1,,,,,00:53:11,2843.0
2018-09-08,5400000,3,3,3,70.0,20.0,44.0990441,39.079564,2,1,,,,,00:53:34,2843.0
2018-09-08,1760000,4,5,2,44.0,7.0,61.79891,34.335873,1,1,,,,,00:53:49,8090.0
2018-09-08,1969000,1,3,1,38.5,7.1,61.7559258,34.4371373,3,1,,,,,00:53:49,8090.0
2018-09-08,3699000,5,10,1,44.0,16.0,44.8794194,37.3086079,2,1,,,,,00:53:51,2843.0
2018-09-08,1800000,5,5,2,44.0,6.0,57.9568563,56.2411761,3,1,,,,,00:54:05,5520.0
2018-09-08,1900000,4,5,2,50.9,10.0,44.8661755,38.1536477,3,1,,,,,00:54:44,2843.0
2018-09-08,4800000,13,14,3,107.0,13.0,44.675917,37.789169,2,1,,,,,00:54:45,2843.0
2018-09-08,1550000,1,2,2,41.9,7.6,44.8661755,38.1536477,3,1,,,,,00:54:49,2843.0
2018-09-08,6500000,5,10,1,58.0,18.7,44.8876224,37.3030946,2,1,,,,,00:54:50,2843.0
2018-09-08,4069000,2,5,2,59.0,12.0,44.5911683,38.0426932,2,1,,,,,00:55:00,2843.0
2018-09-08,7600000,13,14,2,54.0,12.0,55.5477812,37.5701297,1,1,,,,,00:55:02,3.0
2018-09-08,6400000,4,9,3,100.0,15.0,44.6751367,37.7843935,2,1,,,,,00:55:06,2843.0
2018-09-08,5500000,3,16,1,55.0,18.0,55.816377,37.9656188,1,1,,,,,00:56:00,81.0
2018-09-08,3462000,6,6,2,57.7,12.0,44.5753673,38.083733,2,1,,,,,00:56:11,2843.0
2018-09-08,3400000,4,9,2,43.0,8.0,56.8563731,60.5611618,1,1,,,,,00:58:01,6171.0
2018-09-08,2050000,1,4,1,32.0,6.0,56.0796388,37.9308719,3,1,,,,,00:59:22,81.0
2018-09-08,1350000,7,9,1,31.3,2.0,45.102565,38.9605,2,1,,,,,00:59:29,2843.0
2018-09-08,4700000,8,25,2,67.4,16.7,45.0531851,39.0158208,2,1,,,,,00:59:40,2843.0
2018-09-08,1400000,17,17,1,25.0,7.0,45.102559,38.970193,2,1,,,,,00:59:41,2843.0
2018-09-08,3600000,4,16,2,63.4,11.5,45.071771,38.956736,2,1,,,,,00:59:43,2843.0
2018-09-08,2400000,13,17,1,43.7,13.5,45.0670461,38.9597009,2,1,,,,,00:59:49,2843.0
2018-09-08,3600000,11,14,1,41.5,12.0,45.026228,38.904616,2,1,,,,,00:59:53,2843.0
2018-09-08,9300000,9,22,3,120.0,16.0,45.060223,39.001256,2,1,,,,,01:01:25,2843.0
2018-09-08,3100000,15,22,1,44.0,12.0,45.0419093,38.912694,2,1,,,,,01:01:53,2843.0
2018-09-08,2300000,16,16,1,35.2,10.0,45.097692,38.986488,2,1,,,,,01:02:20,2843.0
2018-09-08,4300000,2,16,3,100.0,14.0,45.002932,39.032841,2,1,,,,,01:02:25,2843.0
2018-09-08,10300000,9,16,3,153.0,24.5,45.0644,38.974118,2,1,,,,,01:04:18,2843.0
2018-09-08,5700000,11,18,2,62.9,14.0,45.064438,38.95484,2,1,,,,,01:04:22,2843.0
2018-09-08,6700000,12,17,3,87.3,17.0,45.054054,39.017705,2,1,,,,,01:04:24,2843.0
2018-09-08,2098000,5,11,1,42.0,9.0,45.071771,38.956736,2,1,,,,,01:04:31,2843.0
2018-09-08,2600000,15,16,1,50.0,13.2,45.0687201,38.9508366,2,1,,,,,01:04:33,2843.0
2018-09-08,3600000,10,24,1,54.0,13.5,45.040216,38.975996,2,1,,,,,01:04:50,2843.0
2018-09-08,1555555,2,3,1,40.6,11.4,45.094962,38.943486,2,1,,,,,01:04:55,2843.0
2018-09-08,3300000,12,14,1,39.0,7.0,45.0643704,38.9524864,2,1,,,,,01:04:55,2843.0
2018-09-08,5500000,15,17,2,67.0,14.0,45.05271,39.01791,2,1,,,,,01:05:05,2843.0
2018-09-08,3400000,11,19,1,47.0,14.0,45.0374119,38.9461799,2,1,,,,,01:06:05,2843.0
2018-09-08,1850000,6,12,1,39.0,11.0,45.092175,38.907535,2,1,,,,,01:06:10,2843.0
2018-09-08,3338027,7,24,2,56.3,9.2,45.0531851,39.0158208,2,1,,,,,01:06:38,2843.0
2018-09-08,3672000,14,16,2,60.5,8.0,45.007559,39.076409,2,1,,,,,01:06:40,2843.0
2018-09-08,2700000,1,3,2,57.0,12.0,45.1321823,38.9086423,2,1,,,,,01:07:09,2843.0
2018-09-08,2600000,2,3,1,42.0,9.0,45.053041,38.851822,2,1,,,,,01:07:31,2843.0
2018-09-08,1650000,2,6,2,45.0,6.0,54.5949431,52.4436141,3,1,,,,,01:08:38,2922.0
2018-09-08,1750000,4,12,1,38.0,10.0,45.145576,38.9944556,2,1,,,,,01:10:30,2843.0
2018-09-08,2591000,12,12,1,47.2,15.0,44.7109441,37.7773073,2,1,,,,,01:10:44,2843.0
2018-09-08,9564880,3,14,1,44.5,17.0,55.7909684,37.4753952,2,11,,,,,01:10:47,3.0
2018-09-08,6581000,12,17,3,81.0,12.0,60.027467,30.256876,1,11,,,,,01:11:25,2661.0
2018-09-08,595000,5,5,1,33.0,5.0,45.126639,40.9603779,3,1,,,,,01:11:50,2843.0
2018-09-08,4086180,25,25,2,62.1,20.5,44.6759321,37.7868612,2,1,,,,,01:14:24,2843.0
2018-09-08,2950000,11,18,1,53.0,13.0,45.026731,39.089821,2,1,,,,,01:14:34,2843.0
2018-09-08,1700000,3,16,1,32.3,5.1,45.148383,38.9996392,2,1,,,,,01:14:37,2843.0
2018-09-08,2279160,16,20,1,43.8,12.0,45.1028976,38.978231,2,1,,,,,01:14:39,2843.0
2018-09-08,4821960,11,25,3,84.3,16.7,44.6759321,37.7868612,2,1,,,,,01:14:52,2843.0
2018-09-08,5700000,15,16,3,90.0,22.3,45.040668,38.997663,2,1,,,,,01:15:32,2843.0
2018-09-08,1980480,8,20,1,41.2,12.7,45.1028976,38.978231,2,1,,,,,01:15:53,2843.0
2018-09-08,4000000,2,17,2,75.7,20.0,45.1018005,38.972481,2,1,,,,,01:15:56,2843.0
2018-09-08,6000000,3,18,2,79.7,15.4,45.053143,39.019816,2,1,,,,,01:15:58,2843.0
2018-09-08,3367200,16,25,1,48.8,14.1,45.0614045,38.9456725,2,1,,,,,01:16:25,2843.0
2018-09-08,2080000,15,28,1,36.0,9.0,51.648443,39.188708,2,11,,,,,01:16:26,2072.0
2018-09-08,3238503,9,16,3,73.7,11.6,44.8703277,37.3367778,2,1,,,,,01:16:34,2843.0
2018-09-08,6300000,15,17,2,66.1,12.0,45.0500124,38.984306,2,1,,,,,01:16:35,2843.0
2018-09-08,1501500,4,19,1,30.0,9.0,45.045132,38.993711,2,1,,,,,01:16:36,2843.0
2018-09-08,8500000,7,24,3,113.0,16.6,45.040216,38.975996,2,1,,,,,01:16:45,2843.0
2018-09-08,9609080,2,14,1,45.2,10.4,55.7899861,37.4754634,2,11,,,,,01:17:27,3.0
2018-09-08,3550000,16,19,1,60.1,14.0,45.0644472,38.9563685,2,1,,,,,01:18:22,2843.0
2018-09-08,1182000,4,9,1,24.4,3.0,45.092175,38.907535,2,1,,,,,01:18:27,2843.0
2018-09-08,4225900,14,25,2,60.3,7.0,45.0614045,38.9456725,2,1,,,,,01:18:30,2843.0
2018-09-08,2600000,1,12,2,54.0,12.0,45.092175,38.907535,2,1,,,,,01:18:36,2843.0
2018-09-08,1850000,1,9,1,36.0,9.0,45.073732,38.903924,2,1,,,,,01:18:40,2843.0
2018-09-08,2200000,9,9,2,45.0,9.5,45.092175,38.907535,2,1,,,,,01:18:45,2843.0
2018-09-08,815100,2,8,1,24.7,5.0,45.0471141,39.1185627,2,1,,,,,01:19:28,2843.0
2018-09-08,4406000,5,24,2,76.5,15.2,45.0598242,38.9443542,2,1,,,,,01:19:55,2843.0
2018-09-08,2050000,4,16,1,40.0,10.5,45.056779,39.034171,2,1,,,,,01:20:22,2843.0
2018-09-08,1813000,3,8,2,51.8,11.5,45.046915,39.109297,2,1,,,,,01:20:28,2843.0
2018-09-08,2766160,1,12,2,56.8,12.5,45.092175,38.907535,2,1,,,,,01:20:29,2843.0
2018-09-08,3850000,12,16,3,83.0,19.0,44.7397087,37.7236071,2,1,,,,,01:20:33,2843.0
2018-09-08,3450000,3,5,2,42.0,8.5,43.6520095,39.7150752,2,1,,,,,01:21:41,2843.0
2018-09-08,1650000,5,9,1,43.6,10.8,45.1017778,38.9485161,2,1,,,,,01:22:00,2843.0
2018-09-08,11000000,12,20,3,160.0,20.0,44.683589,37.784201,2,1,,,,,01:22:31,2843.0
2018-09-08,3200000,2,3,1,54.0,11.0,44.7235026,37.7686135,2,1,,,,,01:22:45,2843.0
2018-09-08,1070000,1,6,1,29.0,9.0,44.2533485,38.8509164,2,1,,,,,01:22:54,2843.0
2018-09-08,1282000,3,6,1,37.0,9.0,44.2533485,38.8509164,2,1,,,,,01:22:55,2843.0
2018-09-08,3925740,18,18,3,88.0,17.4,44.875795,37.3430958,2,1,,,,,01:22:57,2843.0
2018-09-08,5200000,10,10,2,110.0,26.0,44.6842704,37.7875115,2,1,,,,,01:23:02,2843.0
2018-09-08,2099000,12,18,1,43.7,11.0,44.875795,37.3430958,2,1,,,,,01:23:16,2843.0
2018-09-08,18974540,4,14,3,88.3,14.1,55.7909684,37.4753952,2,11,,,,,01:23:38,3.0
2018-09-08,4135000,2,9,2,74.0,14.0,44.5069254,38.1300164,2,1,,,,,01:23:50,2843.0
2018-09-08,13293000,3,14,2,64.4,14.0,55.7909684,37.4753952,2,11,,,,,01:23:56,3.0
2018-09-08,3800000,3,5,1,67.0,17.0,44.5909971,38.0598961,2,1,,,,,01:24:13,2843.0
2018-09-08,5250000,2,5,1,52.0,19.0,44.589863,38.04933,2,1,,,,,01:24:35,2843.0
2018-09-08,9500000,11,12,2,79.5,15.8,44.5548253,38.0750783,2,1,,,,,01:25:02,2843.0
2018-09-08,5908704,16,25,4,121.0,22.8,44.6759321,37.7868612,2,1,,,,,01:25:12,2843.0
2018-09-08,5933900,11,25,4,121.1,22.8,44.6759321,37.7868612,2,1,,,,,01:25:23,2843.0
2018-09-08,5507380,7,10,4,108.2,14.2,44.6759321,37.7868612,2,1,,,,,01:25:34,2843.0
2018-09-08,4355040,9,10,3,84.4,14.6,44.6759321,37.7868612,2,1,,,,,01:25:44,2843.0
2018-09-08,3006900,11,23,1,46.2,12.2,45.0614045,38.9456725,2,1,,,,,01:26:01,2843.0
2018-09-08,2500000,12,16,1,39.0,10.0,44.7235026,37.7686135,4,11,,,,,01:26:07,2843.0
2018-09-08,3300000,7,9,1,36.0,10.0,44.5528109,38.0993208,2,1,,,,,01:26:07,2843.0
2018-09-08,4937000,1,5,2,73.7,15.0,44.589863,38.04933,2,1,,,,,01:26:15,2843.0
2018-09-08,2200000,8,9,2,44.0,6.0,55.7273582,52.399596,1,1,,,,,01:26:39,2922.0
2018-09-08,8400000,12,12,3,84.0,30.0,44.5548253,38.0750783,2,1,,,,,01:26:55,2843.0
2018-09-08,12500000,7,13,3,130.0,25.0,44.881332,37.32662,2,1,,,,,01:27:40,2843.0
2018-09-08,25103560,11,14,4,115.5,14.9,55.7904694,37.4753504,2,11,,,,,01:27:55,3.0
2018-09-08,3860000,4,5,2,57.4,11.0,44.5911683,38.0426932,2,1,,,,,01:29:50,2843.0
2018-09-08,8500000,4,12,3,120.0,19.0,44.8792656,37.3251457,2,1,,,,,01:30:30,2843.0
2018-09-08,1300000,5,10,1,41.36,10.88,54.946917,82.973008,1,11,,,,,01:30:41,9654.0
2018-09-08,1750000,9,10,1,58.03,17.0,55.0144633,83.0020738,1,1,,,,,01:30:42,9654.0
2018-09-08,1090000,4,10,1,32.47,5.0,54.9438939,82.9668414,1,11,,,,,01:30:45,9654.0
2018-09-08,890000,7,10,1,33.0,1.0,54.94443,82.95908,1,11,,,,,01:30:48,9654.0
2018-09-08,2356000,3,5,1,35.0,11.0,44.5911683,38.0426932,2,1,,,,,01:30:58,2843.0
2018-09-08,1450000,8,10,1,40.0,5.0,54.94623,82.97007,1,1,,,,,01:31:01,9654.0
2018-09-08,1960000,13,18,3,73.23,7.0,54.9449409,82.971643,1,11,,,,,01:31:02,9654.0
2018-09-08,1900000,14,18,3,74.0,12.0,54.943893,82.96749,1,11,,,,,01:31:02,9654.0
2018-09-08,1050000,5,10,1,39.35,4.4,54.943577,82.95886,1,1,,,,,01:31:13,9654.0
2018-09-08,1879000,10,10,3,87.39,12.92,54.943577,82.95886,1,11,,,,,01:31:16,9654.0
2018-09-08,2580000,2,9,1,32.0,7.0,55.03207,82.901215,3,1,,,,,01:31:18,9654.0
2018-09-08,1600000,2,3,1,30.0,5.0,54.9357496,82.8452699,1,1,,,,,01:31:19,9654.0
2018-09-08,1180000,5,10,1,32.0,5.0,54.9438939,82.9668414,1,11,,,,,01:31:22,9654.0
2018-09-08,2300000,1,3,1,33.0,9.0,44.5509747,38.0959943,2,1,,,,,01:31:22,2843.0
2018-09-08,980000,5,10,1,32.0,5.0,54.94361,82.962845,1,11,,,,,01:31:24,9654.0
2018-09-08,1300000,7,10,1,34.0,1.0,55.0144633,83.0020738,1,11,,,,,01:31:25,9654.0
2018-09-08,1750000,1,10,2,63.13,12.0,55.013916,83.00329,1,11,,,,,01:31:31,9654.0
2018-09-08,1440600,2,10,2,48.02,13.78,54.9471407,82.9585961,1,11,,,,,01:31:32,9654.0
2018-09-08,1050000,3,10,1,33.58,5.0,54.946224,82.968031,1,1,,,,,01:31:37,9654.0
2018-09-08,1700000,1,10,1,58.03,17.0,55.014108,83.0016615,1,1,,,,,01:31:54,9654.0
2018-09-08,2150000,2,10,2,58.0,9.0,55.017212,83.00393,1,11,,,,,01:31:55,9654.0
2018-09-08,1370000,1,1,2,42.0,6.0,55.0005736,82.98373,3,1,,,,,01:32:09,9654.0
2018-09-08,1003000,8,10,1,39.35,5.0,55.0139939,83.0033194,1,11,,,,,01:32:13,9654.0
2018-09-08,1500000,10,18,2,56.14,7.0,54.9460168,82.9728021,1,11,,,,,01:32:15,9654.0
2018-09-08,1600000,3,10,2,63.13,12.0,54.94443,82.95908,1,11,,,,,01:32:21,9654.0
2018-09-08,889000,10,10,1,33.58,5.0,55.0303931,83.0155452,1,11,,,,,01:32:22,9654.0
2018-09-08,906000,8,10,2,33.58,5.0,55.0303931,83.0155452,1,11,,,,,01:32:24,9654.0
2018-09-08,2300000,4,10,2,64.0,5.0,55.012889,83.000083,1,1,,,,,01:32:26,9654.0
2018-09-08,1020000,2,10,1,33.58,5.0,54.942858,82.963881,1,1,,,,,01:32:28,9654.0
2018-09-08,1287000,1,10,1,48.94,13.78,55.0303931,83.0155452,1,11,,,,,01:32:32,9654.0
2018-09-08,1301000,7,10,1,48.94,13.78,55.0303931,83.0155452,1,11,,,,,01:32:34,9654.0
2018-09-08,940240,4,10,1,33.58,5.0,55.0303931,83.0155452,1,11,,,,,01:32:36,9654.0
2018-09-08,957400,1,10,1,33.58,5.0,54.94443,82.95908,1,11,,,,,01:32:47,9654.0
2018-09-08,1450000,6,10,1,48.02,14.0,54.947786,82.970996,1,11,,,,,01:32:48,9654.0
2018-09-08,900000,7,10,2,32.0,5.0,54.94361,82.962845,4,11,,,,,01:32:56,9654.0
2018-09-08,1750000,10,18,2,56.14,7.0,54.943489,82.968319,1,11,,,,,01:32:57,9654.0
2018-09-08,2475000,8,17,1,49.7,14.0,44.8828257,37.3354416,2,1,,,,,01:33:03,2843.0
2018-09-08,5900000,16,16,2,60.0,10.0,44.8898336,37.3128991,2,1,,,,,01:33:10,2843.0
2018-09-08,1200000,8,10,1,39.35,5.0,55.0128402,83.0018862,1,1,,,,,01:33:15,9654.0
2018-09-08,2000000,5,10,3,86.96,8.06,54.9446991,82.9679225,1,11,,,,,01:33:20,9654.0
2018-09-08,800000,10,10,1,32.47,5.0,54.942858,82.963881,1,1,,,,,01:33:23,9654.0
2018-09-08,2700000,6,14,5,67.3,18.6,45.114849,38.986219,2,1,,,,,01:33:23,2843.0
2018-09-08,1905000,10,10,3,87.39,13.0,55.013916,83.00329,1,11,,,,,01:33:38,9654.0
2018-09-08,2190000,7,10,2,63.13,12.05,54.946644,82.96875,1,1,,,,,01:33:46,9654.0
2018-09-08,1800000,10,10,2,63.0,12.0,54.946644,82.96875,1,1,,,,,01:33:48,9654.0
2018-09-08,1200000,2,10,1,32.47,5.0,55.014108,83.0016615,1,11,,,,,01:33:51,9654.0
2018-09-08,1240800,5,10,1,41.36,11.0,54.942853,82.96,1,11,,,,,01:33:52,9654.0
2018-09-08,995000,7,10,1,39.35,1.0,55.0303931,83.0155452,1,11,,,,,01:33:55,9654.0
2018-09-08,2737000,3,5,1,41.2,12.0,44.5911683,38.0426932,2,1,,,,,01:33:57,2843.0
2018-09-08,980000,10,10,1,32.0,4.0,54.944993,82.962031,1,1,,,,,01:33:59,9654.0
2018-09-08,1120600,1,10,1,39.02,7.0,54.945236,82.961357,1,11,,,,,01:34:08,9654.0
2018-09-08,1320000,1,10,1,32.4,5.0,55.0333136,83.0250255,1,1,,,,,01:34:10,9654.0
2018-09-08,2310000,1,10,3,59.02,8.5,55.0168082,83.0089087,1,1,,,,,01:34:12,9654.0
2018-09-08,2150000,3,18,2,55.0,7.0,55.0169091,83.0067324,1,1,,,,,01:34:25,9654.0
2018-09-08,1630000,18,18,2,56.14,7.0,54.943893,82.96749,1,11,,,,,01:34:27,9654.0
2018-09-08,1850000,1,10,2,51.3,14.0,55.0333136,83.0250255,1,11,,,,,01:34:43,9654.0
2018-09-08,1400000,3,10,1,34.0,5.0,55.020946,83.008599,1,1,,,,,01:34:45,9654.0
2018-09-08,1150000,2,10,1,33.0,5.0,55.0144633,83.0020738,1,11,,,,,01:34:48,9654.0
